t_s,media_mA,min_mA,max_mA,n
404.97,0.4300,0.0032,5.8903,10240
405.07,0.4248,0.0017,8.4265,9728
405.17,0.4281,0.0026,7.6113,10240
405.27,0.4291,0.0014,7.6821,10240
405.37,0.4277,0.0032,4.2514,9728
405.47,0.4295,-0.0006,7.0879,10240
405.57,0.4349,0.0027,10.7069,9728
405.67,0.4295,0.0010,4.6421,10240
405.77,0.4291,0.0016,7.6818,10240
405.87,0.4283,0.0023,7.8741,9728
405.97,0.4301,0.0025,8.6986,10240
406.07,0.4269,0.0014,6.3987,10240
406.18,0.4295,0.0031,4.2994,9728
406.28,0.4341,0.0023,10.3401,10240
406.38,0.4207,0.0008,8.4108,10240
406.48,0.4318,0.0019,10.0655,10240
406.58,0.4337,0.0024,10.3224,9728
406.68,0.4258,-0.0010,5.9467,10240
406.78,0.4275,0.0027,7.4318,10240
406.88,0.4319,0.0030,4.4004,9728
406.98,0.4316,0.0035,9.6824,10240
407.08,0.4250,0.0023,8.6998,9728
407.18,0.4332,0.0025,8.2103,10240
407.28,0.4232,0.0006,8.8590,9728
407.38,0.4309,0.0029,4.3378,10240
407.48,0.4326,0.0031,9.3908,10240
407.58,0.4358,0.0013,4.4630,9728
407.68,0.4313,0.0023,9.7913,10240
407.78,0.4246,0.0030,4.5500,10240
407.88,0.4263,0.0022,6.0125,9728
407.99,0.4321,0.0004,8.8882,10240
408.09,0.4308,0.0010,4.5065,10240
408.19,0.4256,0.0026,8.8803,9728
408.29,0.4314,0.0015,8.6989,10240
408.39,0.4297,0.0004,6.8312,9728
408.49,0.4277,0.0030,6.9821,10240
408.59,0.4329,0.0015,9.3238,10240
408.69,0.4273,0.0017,4.4824,9728
408.79,0.4220,0.0018,8.4265,10240
408.89,0.4315,0.0013,4.3378,9728
408.99,0.4315,0.0021,4.7004,10240
409.09,0.4283,0.0032,8.2513,10240
409.19,0.4328,0.0019,4.3474,9728
409.29,0.4312,0.0030,4.3090,10240
409.39,0.4291,0.0010,8.1590,10240
409.49,0.4334,0.0020,8.2064,10240
409.59,0.4234,0.0024,6.1301,9728
409.69,0.4289,0.0028,9.2625,10240
409.79,0.4337,0.0025,4.1509,9728
409.90,0.4275,0.0032,8.2167,10240
410.00,0.4295,0.0019,10.5544,10240
410.10,0.4299,0.0026,10.5693,9728
410.20,0.4282,0.0019,7.4082,10240
410.30,0.4332,0.0019,4.3811,10240
410.40,0.4297,0.0041,4.5307,9728
410.50,0.4295,0.0013,4.5839,10240
410.60,0.4285,0.0031,10.5092,9728
410.70,0.4316,0.0022,4.4775,10240
410.80,0.4308,0.0008,5.6833,10240
410.90,0.4276,0.0030,6.2175,9728
411.00,0.4287,0.0033,4.0317,10240
411.10,0.4330,0.0041,4.1939,10240
411.20,0.4318,0.0026,6.5780,9728
411.30,0.4315,0.0038,10.1113,10240
411.40,0.4283,0.0028,4.7248,10240
411.51,0.4274,0.0021,7.6814,9728
411.61,0.4320,0.0022,4.4245,10240
411.71,0.4313,0.0021,4.3907,10240
411.81,0.4271,0.0023,7.7945,9728
411.91,0.4239,0.0016,8.4833,10240
412.01,0.4315,0.0036,9.4879,10240
412.11,0.4251,0.0023,9.8370,9728
412.21,0.4257,0.0004,7.9842,10240
412.31,0.4306,0.0011,9.4850,10240
412.41,0.4340,0.0019,9.3961,9728
412.51,0.4245,0.0025,6.1704,10240
412.61,0.4305,0.0016,4.1509,9728
412.71,0.4254,0.0012,10.0508,10240
412.81,0.4330,0.0026,4.6956,10240
412.91,0.4282,0.0018,8.8754,9728
413.01,0.4300,0.0030,8.3492,10240
413.11,0.4270,0.0011,9.5313,10240
413.21,0.4296,0.0025,8.9548,9728
413.31,0.4305,0.0006,10.0198,10240
413.42,0.4346,0.0033,4.1079,10240
413.52,0.4269,0.0030,4.2370,9728
413.62,0.4279,0.0019,10.5468,10240
413.72,0.4283,0.0035,7.5936,9728
413.82,0.4312,0.0030,4.4196,10240
413.92,0.4314,0.0030,4.3570,10240
414.02,0.4274,0.0016,7.8024,9728
414.12,0.4311,0.0028,10.1166,10240
414.22,0.4316,0.0005,8.6079,10240
414.32,0.4253,0.0040,8.4718,9728
414.42,0.4350,0.0038,4.2083,10240
414.52,0.4274,0.0036,9.9453,9728
414.62,0.4277,0.0018,4.2418,10240
414.72,0.4301,0.0033,4.1844,10240
414.82,0.4309,0.0022,4.2370,9728
414.92,0.4349,0.0005,6.8473,10240
415.02,0.4261,0.0023,4.4727,10240
415.12,0.4294,0.0023,4.5162,9728
415.22,0.4290,0.0031,4.2035,10240
415.33,0.4281,0.0035,7.2571,10240
415.43,0.4343,0.0034,8.9712,9728
415.53,0.4335,0.0012,10.1670,10240
415.63,0.4272,0.0038,7.4943,9728
415.73,0.4338,0.0005,8.2912,10240
415.83,0.4255,0.0006,9.5175,10240
415.93,0.4279,0.0025,8.7705,9728
416.03,0.4331,0.0014,4.4052,10240
416.13,0.4289,0.0028,9.0968,9728
416.23,0.4283,0.0027,4.5404,10240
416.33,0.4311,0.0031,4.2898,10240
416.43,0.4308,0.0038,4.2131,9728
416.53,0.4316,0.0009,4.6713,10240
416.63,0.4331,0.0018,8.4832,10240
416.73,0.4280,0.0026,9.3078,9728
416.83,0.4294,0.0024,10.4649,10240
416.93,0.4265,0.0020,8.8625,9728
417.03,0.4350,0.0008,4.8564,10240
417.13,0.4275,0.0014,6.6677,10240
417.23,0.4287,0.0033,4.1413,9728
417.34,0.4259,0.0023,10.0198,10240
417.44,0.4286,0.0023,8.9387,10240
417.54,0.4324,0.0022,4.5065,9728
417.64,0.4325,0.0006,4.4148,10240
417.74,0.4263,0.0017,10.7069,10240
417.84,0.4231,0.0027,11.0745,9728
417.94,0.4284,0.0003,6.6851,10240
418.04,0.4320,0.0024,10.5693,9728
418.14,0.4342,0.0028,4.3907,10240
418.24,0.4257,0.0030,4.3138,10240
418.34,0.4261,0.0030,9.0883,9728
418.44,0.4287,0.0012,8.7448,10240
418.54,0.4247,0.0017,6.3948,10240
418.64,0.4285,0.0027,8.0036,9728
418.74,0.4298,0.0027,4.4486,10240
418.84,0.4281,0.0011,7.3770,10240
418.94,0.4276,0.0027,7.3165,9728
419.04,0.4279,0.0035,7.9114,10240
419.15,0.4299,0.0026,7.9946,10240
419.25,0.4294,0.0030,4.5452,9728
419.35,0.4351,0.0026,8.6832,10240
419.45,0.4286,0.0042,8.8573,9728
419.55,0.4243,0.0019,9.3900,10240
419.65,0.4315,0.0015,10.2485,9728
419.75,0.4332,0.0035,4.3378,10240
419.85,0.4326,0.0027,11.1665,10240
419.95,0.4250,0.0029,9.3544,9728
420.05,0.4279,0.0026,9.4264,10240
420.15,0.4271,0.0010,10.0198,10240
420.25,0.4303,0.0019,9.5668,9728
420.35,0.4250,0.0023,8.0134,10240
420.45,0.4223,0.0010,8.4246,10240
420.55,0.4320,0.0015,9.2930,9728
420.65,0.4277,0.0033,4.3090,10240
420.75,0.4277,0.0028,10.1570,9728
420.85,0.4264,0.0024,7.6726,10240
420.95,0.4283,0.0014,9.1670,10240
421.05,0.4255,0.0034,6.1918,9728
421.15,0.4292,0.0034,6.5093,10240
421.25,0.4291,0.0017,7.9650,9728
421.35,0.4312,0.0021,8.5534,10240
421.45,0.4245,0.0020,6.8583,10240
421.56,0.4312,0.0017,8.8522,9728
421.66,0.4332,0.0026,11.4888,10240
421.76,0.4203,0.0015,7.9240,10240
421.86,0.4268,0.0024,8.2901,9728
421.96,0.4308,0.0025,10.3994,10240
422.06,0.4276,0.0031,8.4433,9728
422.16,0.4298,0.0026,9.0971,10240
422.26,0.4316,0.0023,4.3042,10240
422.36,0.4304,0.0030,10.0095,10240
422.46,0.4268,0.0024,4.6276,9728
422.56,0.4312,0.0034,11.0285,10240
422.66,0.4263,0.0020,8.2864,9728
422.76,0.4300,0.0026,4.2370,10240
422.86,0.4254,0.0021,8.8118,10240
422.96,0.4324,0.0019,10.4776,9728
423.06,0.4301,0.0034,7.8124,10240
423.16,0.4316,0.0024,8.9257,10240
423.26,0.4253,0.0032,4.4486,9728
423.37,0.4294,0.0020,9.2591,10240
423.47,0.4295,0.0042,10.3336,10240
423.57,0.4300,0.0033,8.8132,9728
423.67,0.4298,0.0001,8.1564,10240
423.77,0.4310,0.0023,6.6735,9728
423.87,0.4262,0.0005,9.9803,10240
423.97,0.4317,0.0037,5.7303,10240
424.07,0.4284,0.0026,7.6015,9728
424.17,0.4334,0.0026,4.3330,10240
424.27,0.4298,0.0035,4.2946,9728
424.37,0.4280,0.0005,9.8395,10240
424.47,0.4275,0.0019,8.4969,10240
424.57,0.4290,0.0017,4.2083,9728
424.67,0.4330,0.0009,8.1032,10240
424.77,0.4267,0.0027,4.3330,10240
424.87,0.4294,0.0006,4.0650,9728
424.97,0.4347,0.0037,4.7637,10240
425.07,0.4274,0.0035,6.3829,9728
425.17,0.4292,0.0030,7.4254,10240
425.27,0.4292,0.0026,9.6629,10240
425.37,0.4306,0.0030,9.0167,9728
425.47,0.4328,0.0024,7.7480,10240
425.58,0.4307,0.0020,10.6809,10240
425.68,0.4266,0.0024,7.9443,9728
425.78,0.4270,0.0015,9.1115,10240
425.88,0.4277,0.0006,4.3090,9728
425.98,0.4281,0.0025,7.5128,10240
426.08,0.4283,0.0035,8.4432,10240
426.18,0.4256,0.0027,10.2034,9728
426.28,0.4296,0.0025,7.0570,10240
426.38,0.4326,0.0024,9.6113,10240
426.48,0.4194,0.0021,7.0721,9728
426.58,0.4311,0.0015,8.0576,10240
426.68,0.4315,0.0023,4.2802,10240
426.78,0.4291,0.0024,4.0888,9728
426.88,0.4284,0.0004,9.5358,10240
426.98,0.4297,0.0023,10.6610,9728
427.08,0.4231,0.0016,6.1523,10240
427.18,0.4314,0.0040,4.3042,10240
427.29,0.4297,0.0021,8.3349,9728
427.39,0.4291,0.0035,4.6518,10240
427.49,0.4313,0.0023,10.2485,10240
427.59,0.4278,0.0019,8.2903,9728
427.69,0.4256,-0.0000,7.6869,10240
427.79,0.4335,0.0037,4.4389,10240
427.89,0.4307,0.0026,9.8117,9728
427.99,0.4237,0.0030,7.2301,10240
428.09,0.4282,0.0024,7.4487,10240
428.19,0.4227,0.0023,8.7409,9728
428.29,0.4289,0.0021,9.2441,10240
428.39,0.4335,0.0019,7.3291,10240
428.49,0.4270,0.0014,9.0501,9728
428.59,0.4335,0.0023,4.2514,10240
428.69,0.4261,0.0004,9.9879,9728
428.79,0.4300,0.0030,6.3987,10240
428.90,0.4304,0.0027,9.1076,10240
429.00,0.4273,0.0030,8.1470,10240
429.10,0.4313,0.0028,7.7539,9728
429.20,0.4280,0.0031,10.8447,10240
429.30,0.4345,0.0022,10.6610,9728
429.40,0.4262,0.0034,6.3891,10240
429.50,0.4275,0.0014,7.6198,10240
429.60,0.4318,0.0010,9.0929,9728
429.70,0.4243,0.0037,9.3442,10240
429.80,0.4293,0.0014,10.3764,10240
429.90,0.4279,0.0031,6.7656,9728
430.00,0.4234,0.0019,7.8433,10240
430.10,0.4296,0.0012,6.5239,10240
430.20,0.4288,0.0008,7.3786,10240
430.31,0.4291,0.0034,7.3872,9728
430.41,0.4284,0.0012,8.7575,10240
430.51,0.4259,0.0019,8.6948,10240
430.61,0.4330,0.0035,7.2976,9728
430.71,0.4246,0.0020,8.8148,10240
430.81,0.4240,0.0021,10.4344,9728
430.91,0.4354,0.0024,4.3378,10240
431.01,0.4280,0.0024,4.2370,10240
431.11,0.4319,0.0024,4.3570,9728
431.21,0.4275,0.0035,8.8221,10240
431.31,0.4285,0.0008,8.4697,10240
431.41,0.4277,0.0014,9.2441,9728
431.51,0.4264,0.0027,6.6422,10240
431.61,0.4232,0.0024,7.8858,10240
431.71,0.4265,0.0044,6.9197,9728
431.81,0.4307,0.0026,9.4448,10240
431.91,0.4277,0.0024,6.2390,10240
432.01,0.4271,0.0021,9.3284,9728
432.12,0.4307,0.0017,6.5780,10240
432.22,0.4329,0.0020,7.2497,9728
432.32,0.4253,0.0032,8.3009,10240
432.42,0.4307,0.0018,4.3619,10240
432.52,0.4300,0.0009,10.1049,9728
432.62,0.4293,0.0018,5.7425,10240
432.72,0.4285,0.0012,9.5032,10240
432.82,0.4263,0.0027,4.3570,9728
432.92,0.4330,0.0026,7.6470,10240
433.02,0.4269,0.0016,10.7069,9728
433.12,0.4274,0.0005,9.5968,10240
433.22,0.4289,0.0003,9.1178,10240
433.32,0.4235,0.0004,7.7638,9728
433.42,0.4283,0.0020,5.5174,10240
433.52,0.4307,0.0013,7.7197,10240
433.62,0.4310,0.0029,9.3546,9728
433.72,0.4316,0.0020,4.2418,10240
433.82,0.4274,0.0004,8.4644,10240
433.93,0.4230,0.0031,8.6969,9728
434.03,0.4334,0.0028,7.6577,10240
434.13,0.4266,0.0020,4.6858,9728
434.23,0.4266,0.0019,4.2514,10240
434.33,0.4271,-0.0009,4.4100,10240
434.43,0.4281,0.0018,5.9512,9728
434.53,0.4301,0.0023,8.1228,10240
434.63,0.4288,0.0028,9.4689,10240
434.73,0.4300,0.0031,8.8187,10240
434.83,0.4253,0.0028,9.7715,9728
434.93,0.4282,0.0027,6.5369,10240
435.03,0.4261,0.0033,7.7687,9728
435.13,0.4283,0.0021,6.3539,10240
435.23,0.4276,0.0008,5.8291,9728
435.33,0.4308,0.0027,4.4486,10240
435.43,0.4281,0.0014,9.3795,10240
435.53,0.4289,0.0005,4.0841,9728
435.63,0.4306,0.0041,4.5452,10240
435.73,0.4329,0.0027,8.6535,9728
435.83,0.4267,0.0021,10.5835,10240
435.93,0.4272,0.0031,4.4824,9728
436.03,0.4286,0.0023,4.1413,10240
436.13,0.4341,0.0005,9.3239,10240
436.23,0.4288,0.0027,4.2802,9728
436.33,0.4274,0.0025,8.5898,10240
436.44,0.4291,0.0018,7.1719,10240
436.54,0.4276,-0.0009,9.2845,9728
436.64,0.4315,0.0015,9.4715,10240
436.74,0.4225,0.0019,6.6077,10240
436.84,0.4282,0.0026,6.4133,9728
436.94,0.4279,0.0030,7.8886,10240
437.04,0.4300,0.0030,6.3539,9728
437.14,0.4349,0.0028,3.9698,10240
437.24,0.4275,0.0017,4.7442,10240
437.34,0.4255,0.0022,8.4206,9728
437.44,0.4294,0.0031,6.6655,10240
437.54,0.4262,0.0011,8.9537,10240
437.64,0.4351,0.0030,9.1837,9728
437.74,0.4298,0.0011,9.9284,10240
437.84,0.4234,0.0039,8.8803,10240
437.94,0.4357,0.0032,4.3763,9728
438.04,0.4227,0.0008,9.1040,10240
438.14,0.4300,0.0022,5.9658,9728
438.24,0.4346,0.0005,9.1459,10240
438.35,0.4285,0.0011,4.0888,10240
438.45,0.4300,0.0024,9.7750,9728
438.55,0.4311,0.0030,9.9741,10240
438.65,0.4330,0.0015,4.2035,10240
438.75,0.4285,0.0021,4.4727,9728
438.85,0.4292,0.0012,4.6470,10240
438.95,0.4295,0.0030,8.8208,10240
439.05,0.4343,0.0008,11.1772,9728
439.15,0.4296,0.0038,7.9783,10240
439.25,0.4301,0.0028,8.1254,9728
439.35,0.4292,0.0041,4.2610,10240
439.45,0.4341,0.0013,10.5573,10240
439.55,0.4252,0.0012,8.0602,9728
439.65,0.4278,0.0017,12.9696,10240
439.75,0.4305,0.0020,10.7143,10240
439.86,0.4288,0.0034,4.2802,10240
439.96,0.4301,0.0011,6.7127,9728
440.06,0.4299,0.0028,9.3352,10240
440.16,0.4346,0.0028,10.0205,9728
440.26,0.4237,0.0027,9.5185,10240
440.36,0.4269,0.0009,8.1095,10240
440.46,0.4239,-0.0004,6.8922,10240
440.56,0.4346,0.0021,6.3768,9728
440.66,0.4271,0.0003,7.2498,10240
440.76,0.4347,0.0018,4.1127,10240
440.86,0.4284,-0.0001,9.8868,9728
440.96,0.4280,0.0012,10.0655,10240
441.06,0.4351,0.0009,10.0013,10240
441.16,0.4268,0.0013,10.3077,9728
441.26,0.4267,-0.0003,8.7855,10240
441.37,0.4291,0.0031,4.2946,9728
441.47,0.4351,0.0022,8.6355,10240
441.57,0.4240,0.0017,7.2333,10240
441.67,0.4326,0.0025,8.0218,9728
441.77,0.4259,0.0007,8.8803,10240
441.87,0.4276,0.0023,6.9178,10240
441.97,0.4284,0.0023,7.7012,10240
442.07,0.4269,-0.0004,8.1960,9728
442.17,0.4319,0.0017,9.0523,10240
442.27,0.4270,0.0031,10.7069,10240
442.37,0.4353,0.0024,4.4872,9728
442.47,0.4251,0.0019,8.8677,10240
442.57,0.4346,0.0022,8.2229,10240
442.67,0.4247,0.0019,10.4720,9728
442.77,0.4300,0.0036,4.2898,10240
442.87,0.4303,0.0019,9.7215,9728
442.98,0.4343,0.0020,4.5259,10240
443.08,0.4275,0.0006,10.3679,10240
443.18,0.4275,0.0031,10.4254,9728
443.28,0.4285,0.0033,8.1410,10240
443.38,0.4339,0.0038,9.5835,9728
443.48,0.4243,0.0017,7.5675,10240
443.58,0.4340,0.0022,9.1192,10240
443.68,0.4243,0.0016,7.7368,9728
443.78,0.4299,0.0007,9.9015,10240
443.88,0.4296,0.0021,8.7335,9728
443.98,0.4279,0.0024,4.5549,10240
444.08,0.4303,0.0025,4.6518,10240
444.18,0.4333,0.0026,4.4872,9728
444.28,0.4253,0.0027,6.8539,10240
444.38,0.4264,0.0021,7.6831,10240
444.48,0.4293,0.0038,6.1791,9728
444.58,0.4317,0.0021,6.8317,10240
444.68,0.4271,0.0011,9.8619,9728
444.78,0.4292,0.0028,7.7174,10240
444.89,0.4264,0.0023,4.4872,10240
444.99,0.4335,-0.0001,9.7989,10240
445.09,0.4276,0.0019,5.9308,9728
445.19,0.4340,0.0033,9.6689,10240
445.29,0.4269,0.0037,10.4161,10240
445.39,0.4266,0.0021,9.1531,9728
445.49,0.4288,0.0018,6.3266,10240
445.59,0.4261,0.0027,10.0198,9728
445.69,0.4311,0.0030,10.7987,10240
445.79,0.4285,0.0016,4.4004,10240
445.89,0.4277,0.0002,9.1098,9728
445.99,0.4319,0.0019,8.1095,10240
446.09,0.4267,0.0025,8.1491,9728
446.19,0.4348,0.0022,8.5320,10240
446.29,0.4263,0.0023,6.2643,10240
446.39,0.4323,0.0023,6.4105,9728
446.49,0.4294,0.0020,8.9901,10240
446.59,0.4266,0.0028,4.4630,10240
446.69,0.4305,0.0027,4.2179,9728
446.79,0.4279,0.0015,5.8959,10240
446.90,0.4337,0.0027,8.2141,10240
447.00,0.4218,0.0030,9.3860,9728
447.10,0.4302,0.0029,9.9143,10240
447.20,0.4304,0.0027,9.3452,10240
447.30,0.4305,0.0023,8.7222,9728
447.40,0.4321,0.0027,4.5404,10240
447.50,0.4294,0.0028,10.5991,10240
447.60,0.4287,0.0012,9.7044,9728
447.70,0.4287,-0.0009,9.7456,10240
447.80,0.4335,0.0042,4.3426,10240
447.90,0.4268,0.0026,10.4735,9728
448.00,0.4283,0.0020,9.8864,10240
448.10,0.4315,0.0034,8.6621,9728
448.20,0.4266,0.0030,6.9746,10240
448.30,0.4333,0.0025,7.4472,10240
448.40,0.4258,0.0041,10.1635,9728
448.50,0.4311,0.0023,5.9066,10240
448.60,0.4313,0.0022,4.1987,9728
448.71,0.4294,0.0012,6.2453,10240
448.81,0.4302,0.0027,4.9298,10240
448.91,0.4342,0.0001,10.7528,9728
449.01,0.4330,0.0028,8.5334,10240
449.11,0.4279,0.0012,10.0655,10240
449.21,0.4280,0.0026,9.7456,9728
449.31,0.4274,0.0029,8.2572,10240
449.41,0.4239,0.0034,9.5631,10240
449.51,0.4324,0.0008,8.6207,9728
449.61,0.4307,0.0015,4.7296,10240
449.71,0.4234,0.0010,11.3506,9728
449.81,0.4320,0.0018,10.0571,10240
449.91,0.4252,0.0020,8.1307,10240
450.01,0.4325,0.0032,8.1984,9728
450.11,0.4302,0.0030,4.2514,10240
450.21,0.4293,0.0018,9.6087,10240
450.31,0.4341,0.0024,4.1222,9728
450.41,0.4256,0.0013,8.5818,10240
450.52,0.4300,0.0021,4.1844,10240
450.62,0.4316,0.0008,4.8320,9728
450.72,0.4317,0.0020,8.6079,10240
450.82,0.4292,0.0035,4.4389,9728
450.92,0.4313,0.0021,4.2227,10240
451.02,0.4307,0.0031,4.3570,10240
451.12,0.4332,0.0033,4.1318,9728
451.22,0.4300,0.0038,9.7456,10240
451.32,0.4302,0.0037,4.1270,9728
451.42,0.4229,0.0019,6.3034,10240
451.52,0.4273,0.0037,8.7967,10240
451.62,0.4310,0.0020,10.5769,9728
451.72,0.4307,0.0026,9.4719,10240
451.82,0.4231,0.0013,6.7508,10240
451.92,0.4272,0.0035,4.1844,9728
452.02,0.4307,0.0023,8.5172,10240
452.12,0.4268,0.0028,6.3276,9728
452.22,0.4280,0.0017,6.1633,10240
452.32,0.4249,0.0013,8.2000,10240
452.42,0.4312,0.0027,4.3619,9728
452.52,0.4213,0.0010,7.9227,10240
452.62,0.4319,0.0022,4.3474,10240
452.73,0.4247,0.0017,9.2368,9728
452.83,0.4276,0.0015,9.8653,10240
452.93,0.4301,0.0024,8.3128,10240
453.03,0.4237,0.0025,6.3884,9728
453.13,0.4264,0.0018,8.7266,10240
453.23,0.4309,0.0018,7.6903,10240
453.33,0.4249,0.0018,6.3091,9728
453.43,0.4274,0.0021,7.7261,10240
453.53,0.4316,0.0032,4.5452,10240
453.63,0.4353,0.0026,4.3619,9728
453.73,0.4249,0.0008,6.9368,10240
453.83,0.4296,0.0010,8.1825,9728
453.93,0.4329,0.0010,4.2131,10240
454.03,0.4252,0.0030,6.7531,10240
454.13,0.4304,0.0010,9.6198,9728
454.23,0.4279,0.0034,10.4766,10240
454.33,0.4324,0.0019,8.9309,9728
454.43,0.4278,0.0035,8.6064,10240
454.54,0.4275,0.0010,4.1939,10240
454.64,0.4296,0.0027,10.7747,9728
454.74,0.4325,0.0021,11.2585,10240
454.84,0.4294,0.0027,10.1113,10240
454.94,0.4322,0.0028,4.1796,9728
455.04,0.4319,0.0026,9.3204,10240
455.14,0.4245,0.0019,6.5090,9728
455.24,0.4343,0.0037,8.7894,10240
455.34,0.4254,0.0030,8.8540,10240
455.44,0.4286,0.0029,6.4987,9728
455.54,0.4310,0.0017,10.1824,10240
455.64,0.4307,0.0027,10.8906,10240
455.74,0.4317,0.0019,4.3234,9728
455.84,0.4230,0.0008,9.8603,10240
455.94,0.4317,0.0017,10.9365,9728
456.04,0.4334,0.0029,11.9041,10240
456.14,0.4329,0.0028,4.3042,10240
456.24,0.4290,0.0010,5.8541,9728
456.34,0.4287,0.0033,4.3090,10240
456.45,0.4318,0.0025,9.8372,10240
456.55,0.4313,0.0019,8.2945,9728
456.65,0.4294,0.0020,4.3042,10240
456.75,0.4304,0.0021,4.5597,10240
456.85,0.4288,0.0020,7.9893,9728
456.95,0.4326,0.0014,7.8347,10240
457.05,0.4266,0.0035,8.7395,9728
457.15,0.4323,0.0035,6.0092,10240
457.25,0.4254,0.0021,6.0194,10240
457.35,0.4300,0.0021,4.3234,9728
457.45,0.4311,0.0046,7.6516,10240
457.55,0.4288,0.0014,9.9240,10240
457.65,0.4341,0.0011,9.6970,9728
457.75,0.4250,0.0019,8.5328,10240
457.85,0.4263,0.0020,4.6373,9728
457.95,0.4293,0.0010,4.5743,10240
458.05,0.4264,0.0006,7.4480,10240
458.15,0.4308,0.0019,10.0893,9728
458.25,0.4294,0.0023,4.4341,10240
458.35,0.4262,0.0003,6.3731,9728
458.45,0.4315,0.0027,4.6082,10240
458.55,0.4280,0.0033,9.0561,10240
458.66,0.4337,0.0026,4.4052,9728
458.76,0.4285,0.0033,4.3667,10240
458.86,0.4293,0.0010,4.4824,10240
458.96,0.4281,0.0032,4.3282,9728
459.06,0.4285,0.0027,8.3512,10240
459.16,0.4328,0.0039,4.6179,10240
459.26,0.4318,0.0038,4.3907,9728
459.36,0.4271,0.0024,9.2015,10240
459.46,0.4273,0.0031,8.9712,10240
459.56,0.4307,0.0033,4.2658,10240
459.66,0.4269,0.0039,6.4883,9728
459.76,0.4308,0.0028,9.2998,10240
459.86,0.4282,0.0027,9.7913,9728
459.96,0.4236,0.0021,9.1045,10240
460.06,0.4321,0.0026,4.1222,9728
460.16,0.4342,0.0024,8.1769,10240
460.26,0.4278,0.0021,6.0485,10240
460.36,0.4266,0.0042,4.1127,9728
460.46,0.4347,0.0029,6.4218,10240
460.56,0.4214,0.0012,8.2929,9728
460.67,0.4276,0.0012,6.6578,10240
460.77,0.4234,0.0030,4.5210,10240
460.87,0.4331,0.0012,4.3570,9728
460.97,0.4321,0.0027,9.3685,10240
461.07,0.4258,0.0028,4.1987,9728
461.17,0.4275,0.0016,10.1113,10240
461.27,0.4247,0.0013,6.4883,10240
461.37,0.4295,0.0027,4.2322,9728
461.47,0.4331,0.0018,9.3704,10240
461.57,0.4273,-0.0008,4.2179,9728
461.67,0.4293,0.0011,6.8024,10240
461.77,0.4302,0.0033,7.7280,10240
461.87,0.4264,0.0020,10.1704,9728
461.97,0.4307,0.0021,8.0499,10240
462.07,0.4267,0.0023,8.2083,9728
462.17,0.4278,0.0031,4.5113,10240
462.27,0.4275,0.0027,5.6859,10240
462.37,0.4274,0.0025,8.5928,9728
462.47,0.4344,0.0012,7.7851,10240
462.57,0.4218,0.0022,6.9452,9728
462.67,0.4322,0.0014,4.2274,10240
462.77,0.4308,0.0027,10.0215,10240
462.87,0.4269,0.0028,10.0345,9728
462.97,0.4307,0.0026,8.1409,10240
463.07,0.4285,0.0024,4.2227,9728
463.17,0.4319,0.0030,4.2610,10240
463.27,0.4336,0.0030,10.4857,10240
463.37,0.4272,0.0020,7.3799,9728
463.48,0.4255,0.0019,6.9945,10240
463.58,0.4318,0.0021,9.1007,9728
463.68,0.4247,0.0005,9.8088,10240
463.78,0.4329,0.0023,8.3584,10240
463.88,0.4289,0.0011,10.1485,9728
463.98,0.4249,0.0002,8.7762,10240
464.08,0.4296,0.0011,9.6192,10240
464.18,0.4347,0.0028,9.4557,9728
464.28,0.4268,0.0025,8.0723,10240
464.38,0.4313,0.0012,10.0198,9728
464.48,0.4287,0.0027,9.9887,10240
464.58,0.4284,0.0017,9.5454,10240
464.68,0.4343,0.0027,8.9070,9728
464.78,0.4305,0.0028,4.2946,10240
464.89,0.4247,0.0031,4.5791,6144
464.99,0.4301,0.0011,7.8983,14336
465.09,0.4324,0.0033,7.6752,10240
465.19,0.4290,0.0020,4.2658,9728
465.29,0.4291,0.0010,7.1063,10240
465.39,0.4287,0.0032,10.9015,9728
465.49,0.4313,0.0014,8.6174,10240
465.59,0.4280,0.0001,4.6616,10240
465.72,0.4240,-0.0012,9.8370,8704
465.82,0.4285,0.0015,6.6338,13824
465.92,0.4259,0.0008,9.3877,10240
466.02,0.4310,-0.0013,11.0953,10240
466.12,0.4313,0.0016,10.9495,9728
466.22,0.4263,0.0007,8.1195,10240
466.32,0.4249,-0.0005,9.1986,9728
466.42,0.4291,0.0015,8.1518,10240
466.52,0.4288,0.0007,7.9528,10240
466.62,0.4289,0.0019,8.7446,9728
466.72,0.4317,0.0011,4.1509,10240
466.82,0.4315,0.0015,10.6573,10240
466.92,0.4263,0.0001,9.7300,9728
467.02,0.4331,0.0011,9.1665,10240
467.13,0.4236,0.0014,6.3769,8704
467.23,0.4310,0.0023,4.2370,11776
467.33,0.4291,0.0030,4.5743,9728
467.43,0.4284,0.0006,9.1854,10240
467.53,0.4306,0.0032,7.7918,10240
467.63,0.4286,0.0023,9.9785,9728
467.73,0.4297,-0.0009,10.1962,10240
467.83,0.4266,0.0020,9.4188,9728
467.93,0.4296,0.0039,4.5065,10240
468.03,0.4309,0.0040,8.6954,10240
468.13,0.4342,0.0034,4.1222,9728
468.23,0.4255,0.0018,9.3544,10240
468.33,0.4326,0.0017,7.9592,10240
468.43,0.4281,-0.0003,9.1368,9728
468.53,0.4239,0.0030,8.7934,10240
468.64,0.4268,0.0037,7.7925,10240
