device_time_ms,ax,ay,az,gx,gy,gz,temp,hum,pres,label
121764,37111.0,-13168.0,10005674.0,1065.0,-4793.0,-1597.0,21340000.0,55323000.0,100278000.0,idle
121774,31125.0,-10774.0,9990111.0,0.0,-3728.0,-2130.0,21340000.0,55323000.0,100278000.0,idle
121784,29928.0,-3591.0,9980534.0,0.0,-3195.0,-2130.0,21340000.0,55323000.0,100278000.0,idle
121795,35914.0,7182.0,9982928.0,0.0,-4261.0,-1065.0,21340000.0,55323000.0,100278000.0,idle
121804,19154.0,11971.0,9998491.0,-532.0,-4793.0,-1597.0,21340000.0,55323000.0,100278000.0,idle
121814,41899.0,4788.0,9992505.0,-1597.0,-2663.0,-2130.0,21340000.0,55323000.0,100278000.0,idle
121824,41899.0,-17957.0,9999688.0,1065.0,-3195.0,-1597.0,21340000.0,55323000.0,100278000.0,idle
121834,21548.0,-3591.0,9998491.0,1597.0,-4261.0,-2130.0,21340000.0,55323000.0,100278000.0,idle
121845,21548.0,-3591.0,10009265.0,0.0,-3728.0,-2663.0,21340000.0,55323000.0,100278000.0,idle
121855,38308.0,-10774.0,9998491.0,532.0,-5326.0,-2663.0,21340000.0,55323000.0,100278000.0,idle
121865,19154.0,7182.0,10012856.0,532.0,-4261.0,-2130.0,21340000.0,55323000.0,100278000.0,idle
121875,19154.0,5985.0,9997294.0,-2130.0,-3195.0,-3195.0,21340000.0,55323000.0,100278000.0,idle
121885,21548.0,1197.0,9986519.0,-1065.0,-4261.0,-1065.0,21340000.0,55323000.0,100278000.0,idle
121895,26337.0,3591.0,9981731.0,532.0,-3728.0,-1597.0,21340000.0,55323000.0,100278000.0,idle
121905,233441.0,1197.0,10301367.0,-532.0,-4261.0,-3195.0,21340000.0,55323000.0,100278000.0,idle
121915,-146050.0,22745.0,9719558.0,-2663.0,0.0,-532.0,21340000.0,55323000.0,100278000.0,idle
121925,-223864.0,28731.0,9726741.0,532.0,-5326.0,-1065.0,21340000.0,55323000.0,100278000.0,idle
121965,-13168.0,-2394.0,9899128.0,-1597.0,0.0,-2663.0,21340000.0,55323000.0,100278000.0,idle
121975,149642.0,-40702.0,9860820.0,-1065.0,-2663.0,-2663.0,21340000.0,55323000.0,100278000.0,idle
121985,23942.0,-3591.0,9974548.0,0.0,-4793.0,-1597.0,21340000.0,55323000.0,100278000.0,idle
121995,-93376.0,-2394.0,10067925.0,2663.0,-7457.0,-1597.0,21340000.0,55323000.0,100278000.0,idle
122005,47885.0,-21548.0,10111022.0,0.0,-4793.0,-1065.0,21340000.0,55323000.0,100278000.0,idle
122015,148445.0,-10774.0,10018842.0,-1065.0,-532.0,-532.0,21340000.0,55323000.0,100278000.0,idle
122025,23942.0,17957.0,9876383.0,-1597.0,-1597.0,-1065.0,21340000.0,55323000.0,100278000.0,idle
122035,-77813.0,0.0,9859623.0,-532.0,-5859.0,-2663.0,21340000.0,55323000.0,100278000.0,idle
122045,35914.0,-15562.0,10034405.0,1065.0,-7989.0,-2130.0,21340000.0,55323000.0,100278000.0,idle
122055,83799.0,-31125.0,10149330.0,532.0,-5859.0,-2130.0,21340000.0,55323000.0,100278000.0,idle
122065,23942.0,-23942.0,10065530.0,-532.0,-1065.0,-2663.0,21340000.0,55323000.0,100278000.0,idle
122075,4788.0,1197.0,9896734.0,-532.0,-532.0,-2663.0,21340000.0,55323000.0,100278000.0,idle
122085,51476.0,20351.0,9877580.0,-532.0,-4793.0,-2130.0,21340000.0,55323000.0,100278000.0,idle
122095,52674.0,16759.0,10032011.0,2130.0,-6924.0,-1597.0,21340000.0,55323000.0,100278000.0,idle
122105,-15562.0,-7182.0,10097853.0,532.0,-6391.0,-2130.0,21340000.0,55323000.0,100278000.0,idle
122115,15562.0,-17957.0,10049968.0,-2130.0,-4261.0,-2130.0,21340000.0,55323000.0,100278000.0,idle
122125,55068.0,-13168.0,9955394.0,-1597.0,-2130.0,-2130.0,21340000.0,55323000.0,100278000.0,idle
122135,32322.0,8379.0,9918283.0,532.0,-2663.0,-3195.0,21340000.0,55323000.0,100278000.0,idle
122145,-1197.0,5985.0,9958985.0,1065.0,-4261.0,-1597.0,21340000.0,55323000.0,100278000.0,idle
122155,15562.0,-4788.0,10057150.0,532.0,-5859.0,-3195.0,21340000.0,55323000.0,100278000.0,idle
122165,49082.0,-15562.0,10060742.0,1065.0,-4261.0,-3195.0,21340000.0,55323000.0,100278000.0,idle
122175,10774.0,0.0,10012856.0,-1065.0,-1597.0,-2130.0,21340000.0,55323000.0,100278000.0,idle
122185,17957.0,14365.0,9888354.0,-1065.0,-2130.0,-2130.0,21340000.0,55323000.0,100278000.0,idle
122195,59856.0,-1197.0,9937437.0,0.0,-4261.0,-2663.0,21340000.0,55323000.0,100278000.0,idle
122205,44294.0,-19154.0,10039193.0,532.0,-6391.0,-3195.0,21340000.0,55336000.0,100286000.0,idle
122215,2394.0,1197.0,10061939.0,532.0,-4793.0,-2663.0,21340000.0,55336000.0,100286000.0,idle
122225,8379.0,4788.0,9970957.0,0.0,-2663.0,-1065.0,21340000.0,55336000.0,100286000.0,idle
122235,40702.0,-19154.0,9970957.0,-1597.0,-3195.0,-2130.0,21340000.0,55336000.0,100286000.0,idle
122245,31125.0,-2394.0,9979337.0,-532.0,-4261.0,-2663.0,21340000.0,55336000.0,100286000.0,idle
122255,27534.0,3591.0,10022434.0,1597.0,-4261.0,-2130.0,21340000.0,55336000.0,100286000.0,idle
122265,58659.0,13168.0,10028419.0,-532.0,-4261.0,-2130.0,21340000.0,55336000.0,100286000.0,idle
122275,52674.0,5985.0,10028419.0,-1597.0,-4261.0,-2130.0,21340000.0,55336000.0,100286000.0,idle
122285,1197.0,-7182.0,9960182.0,-1065.0,-2130.0,-2663.0,21340000.0,55336000.0,100286000.0,idle
122295,26337.0,-5985.0,9958985.0,532.0,-2663.0,-1597.0,21340000.0,55336000.0,100286000.0,idle
122305,56265.0,-15562.0,9976942.0,1065.0,-4793.0,-1065.0,21340000.0,55336000.0,100286000.0,idle
122315,53871.0,15562.0,10042785.0,1065.0,-4261.0,-3195.0,21340000.0,55336000.0,100286000.0,idle
122325,21548.0,10774.0,10058348.0,532.0,-2663.0,-1065.0,21340000.0,55336000.0,100286000.0,idle
122335,3591.0,3591.0,9972154.0,-532.0,-3728.0,-2130.0,21340000.0,55336000.0,100286000.0,idle
122345,34716.0,-19154.0,9951802.0,532.0,-5859.0,-3195.0,21340000.0,55336000.0,100286000.0,idle
122355,34716.0,-19154.0,9951802.0,532.0,-5859.0,-3195.0,21340000.0,55336000.0,100286000.0,idle
122365,34716.0,-10774.0,10009265.0,1065.0,-5859.0,-2663.0,21340000.0,55336000.0,100286000.0,idle
122375,-2394.0,-10774.0,10030813.0,532.0,-4793.0,-2663.0,21340000.0,55336000.0,100286000.0,idle
122385,35914.0,-7182.0,10003279.0,1065.0,-3728.0,-1597.0,21340000.0,55336000.0,100286000.0,idle
122395,57462.0,-9577.0,9996096.0,-1597.0,-3195.0,-2663.0,21340000.0,55336000.0,100286000.0,idle
122405,19154.0,-5985.0,9962577.0,-532.0,-3195.0,-3195.0,21340000.0,55336000.0,100286000.0,idle
122415,8379.0,2394.0,9964971.0,532.0,-3195.0,-2663.0,21340000.0,55336000.0,100286000.0,idle
